[DISPLAY]
VER=244
TYPE=1
DATALEN=2
XPARAM=0
YPARAM=1
XRANGE=127
YRANGE=127
NAME=a_1 x a_2
XTITLE=a_1
YTITLE=a_2

[DATA]
30	5	1
25	6	1
27	6	1
28	6	2
29	6	3
30	6	5
31	6	2
33	6	2
21	7	2
22	7	3
23	7	1
24	7	1
25	7	1
27	7	1
28	7	1
29	7	2
30	7	1
31	7	1
32	7	1
33	7	3
34	7	1
36	7	4
19	8	3
20	8	10
21	8	5
22	8	1
23	8	1
26	8	1
27	8	3
28	8	1
29	8	1
30	8	1
31	8	6
32	8	1
33	8	1
36	8	1
18	9	1
19	9	2
20	9	17
21	9	2
22	9	2
23	9	1
24	9	2
26	9	1
27	9	3
28	9	2
30	9	2
32	9	1
34	9	1
36	9	2
39	9	1
40	9	4
41	9	2
42	9	1
16	10	4
17	10	4
18	10	1
20	10	5
21	10	6
22	10	1
24	10	1
25	10	1
26	10	3
27	10	1
28	10	4
30	10	2
31	10	3
32	10	2
33	10	3
35	10	2
38	10	1
40	10	3
15	11	1
16	11	2
17	11	4
18	11	1
19	11	1
20	11	12
21	11	5
22	11	1
23	11	2
25	11	1
27	11	3
28	11	3
30	11	9
31	11	5
32	11	6
33	11	3
35	11	1
38	11	1
41	11	2
43	11	1
44	11	1
12	12	2
13	12	3
14	12	2
15	12	2
17	12	3
18	12	1
20	12	1
21	12	2
22	12	1
24	12	2
25	12	2
27	12	5
28	12	1
29	12	4
30	12	7
31	12	2
32	12	2
34	12	1
36	12	1
37	12	2
39	12	1
42	12	3
43	12	1
12	13	7
13	13	2
14	13	2
16	13	1
17	13	1
18	13	1
19	13	3
20	13	3
21	13	7
22	13	2
23	13	3
24	13	1
26	13	3
27	13	3
28	13	6
29	13	7
30	13	6
31	13	4
32	13	1
33	13	1
34	13	3
36	13	1
37	13	1
39	13	1
45	13	1
10	14	1
11	14	4
12	14	3
13	14	2
15	14	1
21	14	2
22	14	1
24	14	2
25	14	1
26	14	4
27	14	2
28	14	6
29	14	4
30	14	3
31	14	5
33	14	5
35	14	1
38	14	2
40	14	1
41	14	1
42	14	2
43	14	2
45	14	1
46	14	2
10	15	4
11	15	1
13	15	1
15	15	2
17	15	2
19	15	1
21	15	1
23	15	1
24	15	4
25	15	5
26	15	4
27	15	6
28	15	6
29	15	6
30	15	10
31	15	5
32	15	4
33	15	5
34	15	1
36	15	1
38	15	2
39	15	2
41	15	2
43	15	3
45	15	1
46	15	1
9	16	1
10	16	1
11	16	2
12	16	1
13	16	1
18	16	1
20	16	1
24	16	1
25	16	3
26	16	5
27	16	7
28	16	3
29	16	4
30	16	4
31	16	7
32	16	9
33	16	4
34	16	5
35	16	2
38	16	2
40	16	2
41	16	1
43	16	3
45	16	2
47	16	1
48	16	1
9	17	5
10	17	1
12	17	1
14	17	3
18	17	3
20	17	3
21	17	1
24	17	2
25	17	3
26	17	7
27	17	3
28	17	6
29	17	3
30	17	11
31	17	5
32	17	6
33	17	8
34	17	2
35	17	2
38	17	1
42	17	1
43	17	3
45	17	2
46	17	2
47	17	1
48	17	2
12	18	2
13	18	1
14	18	2
15	18	1
16	18	2
17	18	2
19	18	1
21	18	1
23	18	3
24	18	1
25	18	3
26	18	14
27	18	9
28	18	7
29	18	6
30	18	4
31	18	13
32	18	4
33	18	7
34	18	3
35	18	1
40	18	2
41	18	3
42	18	3
43	18	3
44	18	1
48	18	2
8	19	2
9	19	1
11	19	2
12	19	2
13	19	1
15	19	1
16	19	1
18	19	1
20	19	1
21	19	1
22	19	1
24	19	3
25	19	2
26	19	10
27	19	12
28	19	4
29	19	6
30	19	6
31	19	14
32	19	16
33	19	7
34	19	7
35	19	2
38	19	1
40	19	1
