[DISPLAY]
VER=244
TYPE=1
DATALEN=2
XPARAM=0
YPARAM=1
XRANGE=127
YRANGE=127
NAME=a_1 x a_2
XTITLE=a_1
YTITLE=a_2

[DATA]
29	6	1
33	6	1
31	7	1
37	7	1
34	8	1
18	9	1
19	10	1
39	10	1
25	11	1
26	11	1
35	11	1
43	11	2
39	12	1
43	12	1
29	13	1
26	14	1
42	14	1
23	15	1
16	16	1
32	16	1
36	16	1
41	16	1
8	17	1
23	17	1
33	17	1
38	17	1
20	18	1
8	19	1
15	19	1
29	19	1
9	20	1
10	20	1
21	20	1
40	20	1
42	20	1
47	20	1
48	20	1
28	21	1
29	21	1
30	21	1
36	21	1
43	21	1
36	22	1
12	23	1
32	23	1
33	23	1
6	24	1
10	24	1
15	24	1
20	24	1
30	25	1
33	25	1
35	25	2
36	25	1
28	26	1
29	26	21
30	26	28
28	27	6
29	27	137
30	27	120
31	27	4
39	27	1
51	27	1
6	28	2
7	28	1
23	28	1
28	28	1
29	28	72
30	28	65
31	28	1
9	29	2
30	30	1
35	30	1
36	30	2
40	30	1
24	31	1
30	31	1
31	31	2
35	31	1
43	31	1
51	31	1
9	32	1
10	32	1
13	32	1
6	33	1
20	33	1
31	33	1
40	33	1
46	33	1
14	34	1
31	34	1
37	34	1
16	35	1
33	35	1
43	35	1
44	36	1
8	37	1
43	37	1
47	37	1
25	38	1
33	38	1
47	38	1
25	39	1
42	39	1
48	39	1
22	40	1
30	40	1
16	41	1
17	41	1
28	41	1
40	41	1
48	41	1
13	42	1
16	42	1
19	42	1
30	42	1
11	43	1
33	44	1
14	45	1
16	45	1
19	45	1
23	45	3
35	45	1
41	45	1
42	45	1
22	46	1
34	46	1
22	47	1
30	47	1
27	48	1
39	48	1
41	48	1
29	50	1
30	50	1
24	51	1
26	51	1
