[DISPLAY]
VER=244
TYPE=1
DATALEN=2
XPARAM=0
YPARAM=1
XRANGE=127
YRANGE=127
NAME=a_1 x a_2
XTITLE=a_1
YTITLE=a_2

[DATA]
29	5	2
31	5	1
23	6	1
24	6	1
25	6	1
26	6	1
28	6	1
30	6	1
31	6	4
32	6	1
33	6	2
34	6	1
35	6	3
36	6	1
21	7	1
22	7	2
23	7	1
24	7	4
25	7	4
26	7	1
27	7	3
28	7	5
29	7	1
30	7	1
32	7	4
33	7	2
34	7	1
35	7	2
36	7	2
18	8	2
21	8	3
23	8	2
24	8	2
26	8	2
28	8	1
29	8	1
34	8	1
35	8	2
36	8	3
37	8	3
39	8	1
40	8	2
17	9	3
19	9	3
20	9	2
21	9	1
24	9	1
25	9	1
27	9	3
30	9	1
31	9	1
32	9	3
33	9	1
34	9	2
35	9	3
36	9	1
37	9	3
38	9	2
40	9	2
41	9	3
16	10	1
17	10	2
20	10	2
21	10	1
22	10	1
23	10	2
24	10	2
25	10	1
26	10	2
30	10	3
31	10	3
32	10	1
33	10	1
34	10	2
35	10	2
37	10	1
38	10	1
39	10	1
40	10	2
41	10	1
42	10	1
14	11	3
17	11	1
19	11	2
20	11	1
21	11	2
22	11	1
25	11	2
26	11	1
27	11	1
28	11	3
29	11	1
30	11	2
31	11	2
32	11	1
33	11	1
35	11	1
40	11	2
42	11	1
43	11	1
13	12	1
14	12	1
17	12	2
18	12	1
19	12	1
21	12	1
23	12	1
24	12	3
25	12	2
27	12	3
28	12	3
29	12	1
30	12	1
31	12	1
32	12	2
33	12	1
34	12	1
36	12	2
38	12	2
43	12	1
44	12	1
16	13	2
17	13	1
18	13	2
20	13	1
21	13	1
23	13	1
24	13	1
26	13	2
27	13	1
29	13	1
31	13	3
32	13	2
33	13	1
35	13	1
36	13	1
37	13	2
40	13	1
41	13	1
43	13	1
44	13	1
13	14	1
16	14	2
22	14	1
24	14	1
25	14	2
26	14	1
27	14	2
28	14	2
29	14	1
30	14	1
31	14	1
33	14	1
34	14	1
37	14	3
38	14	2
46	14	1
10	15	1
11	15	2
12	15	2
14	15	1
18	15	1
19	15	1
23	15	1
25	15	1
26	15	1
28	15	1
29	15	2
30	15	2
31	15	3
32	15	1
33	15	1
34	15	2
37	15	1
38	15	2
39	15	1
41	15	1
44	15	2
45	15	1
10	16	1
11	16	1
13	16	1
15	16	1
18	16	2
20	16	1
21	16	1
25	16	1
28	16	1
33	16	1
37	16	1
39	16	1
45	16	1
17	17	2
18	17	1
19	17	1
20	17	1
22	17	2
25	17	2
27	17	1
28	17	2
29	17	1
30	17	1
31	17	1
32	17	2
33	17	1
37	17	1
38	17	2
39	17	2
41	17	1
45	17	1
47	17	1
9	18	1
15	18	1
16	18	1
18	18	1
19	18	1
20	18	1
21	18	1
22	18	1
23	18	2
26	18	2
28	18	1
30	18	2
31	18	2
33	18	3
35	18	1
37	18	1
41	18	1
43	18	1
45	18	1
47	18	1
8	19	2
11	19	1
13	19	1
14	19	1
17	19	1
18	19	1
19	19	1
22	19	1
24	19	1
26	19	1
27	19	2
28	19	2
30	19	1
31	19	1
32	19	2
35	19	1
36	19	3
37	19	1
38	19	1
40	19	1
43	19	2
46	19	1
7	20	1
11	20	1
13	20	1
16	20	1
17	20	1
18	20	1
20	20	1
21	20	2
23	20	2
24	20	2
26	20	1
28	20	1
29	20	1
30	20	3
32	20	1
34	20	1
35	20	1
37	20	1
38	20	1
49	20	2
11	21	2
12	21	1
17	21	2
18	21	1
23	21	1
24	21	1
25	21	1
26	21	3
28	21	1
30	21	1
34	21	1
35	21	1
38	21	1
49	21	2
50	21	1
7	22	1
11	22	1
14	22	1
16	22	1
17	22	1
19	22	1
26	22	1
28	22	2
32	22	1
34	22	1
35	22	1
37	22	1
43	22	1
7	23	1
9	23	2
16	23	1
17	23	2
22	23	1
24	23	1
25	23	1
26	23	1
27	23	2
28	23	2
35	23	3
36	23	1
37	23	2
38	23	1
40	23	2
46	23	1
5	24	1
11	24	2
16	24	3
18	24	1
21	24	2
22	24	1
24	24	2
26	24	3
27	24	2
28	24	1
30	24	1
32	24	2
33	24	1
