[DISPLAY]
VER=244
TYPE=1
DATALEN=2
XPARAM=0
YPARAM=1
XRANGE=127
YRANGE=127
NAME=a_1 x a_2
XTITLE=a_1
YTITLE=a_2

[DATA]
29	5	1
28	6	6
29	6	9
30	6	7
31	6	4
33	6	1
34	6	1
24	7	1
29	7	2
30	7	4
25	8	1
27	8	1
29	8	3
30	8	2
31	8	3
32	8	1
33	8	2
36	8	1
17	9	1
21	9	1
28	9	1
32	9	1
25	10	1
28	10	1
33	10	1
34	10	1
36	10	1
42	10	1
17	11	1
18	11	1
30	11	1
36	11	1
13	12	1
17	12	1
21	12	1
31	12	1
33	12	1
31	13	1
34	13	1
40	13	1
41	13	1
17	14	1
26	14	1
32	14	1
35	14	1
36	14	1
37	14	1
39	14	1
45	14	2
12	16	1
18	16	1
25	16	2
28	16	1
34	16	1
48	16	1
11	17	1
14	17	1
33	17	1
38	17	1
46	18	1
49	18	1
8	19	2
23	19	2
50	19	1
8	20	1
11	20	1
17	20	1
19	20	1
25	20	1
27	20	1
29	20	1
31	20	1
32	20	1
33	20	1
37	20	1
46	20	1
47	20	1
7	21	1
15	21	1
29	21	1
44	21	1
46	21	1
50	21	1
8	22	1
10	22	1
11	22	1
17	22	1
35	22	1
42	22	1
45	22	1
7	23	1
11	23	1
19	23	2
26	23	1
29	23	1
38	23	1
40	23	1
45	23	1
51	23	1
17	24	1
42	24	2
44	24	1
9	25	1
11	25	1
13	25	1
14	25	2
22	25	1
26	25	1
39	25	1
42	25	1
46	25	1
47	25	1
6	26	1
9	26	1
17	26	1
18	26	1
19	26	1
29	26	4
30	26	2
39	26	1
40	26	1
44	26	1
45	26	1
46	26	1
7	27	2
10	27	1
16	27	1
19	27	1
28	27	14
29	27	29
30	27	13
32	27	1
38	27	1
40	27	2
51	27	1
5	28	1
7	28	1
18	28	1
28	28	10
29	28	24
30	28	9
38	28	2
41	28	2
44	28	2
46	28	4
8	29	2
9	29	1
11	29	1
13	29	1
15	29	1
17	29	1
37	29	2
44	29	2
45	29	1
49	29	1
51	29	1
15	30	1
17	30	1
22	30	1
24	30	1
29	30	1
33	30	1
35	30	1
42	30	1
46	30	1
47	30	1
48	30	2
50	30	1
51	30	1
18	31	1
28	31	1
30	31	1
33	31	1
41	31	1
44	31	2
45	31	2
47	31	1
51	31	1
5	32	1
8	32	1
9	32	1
15	32	1
27	32	1
36	32	1
40	32	1
42	32	1
43	32	1
44	32	1
47	32	1
49	32	1
50	32	3
51	32	1
7	33	1
10	33	1
14	33	1
21	33	1
27	33	1
29	33	1
31	33	1
38	33	1
41	33	1
42	33	1
43	33	2
45	33	1
46	33	3
47	33	1
48	33	1
49	33	2
50	33	3
18	34	1
20	34	1
29	34	1
30	34	1
35	34	1
36	34	1
37	34	1
40	34	1
43	34	1
47	34	2
51	34	1
6	35	2
7	35	1
9	35	1
11	35	1
13	35	1
15	35	1
19	35	1
20	35	1
30	35	1
34	35	1
35	35	1
38	35	1
41	35	1
42	35	2
47	35	1
48	35	1
49	35	2
50	35	4
51	35	2
8	36	1
15	36	1
18	36	1
19	36	2
28	36	1
32	36	1
37	36	2
38	36	2
41	36	2
45	36	2
46	36	4
48	36	1
49	36	1
50	36	1
21	37	1
39	37	1
41	37	1
43	37	1
44	37	1
45	37	4
47	37	3
48	37	1
49	37	2
50	37	3
9	38	1
15	38	1
18	38	1
20	38	1
31	38	1
32	38	1
40	38	1
41	38	1
43	38	1
45	38	1
46	38	1
47	38	3
48	38	2
49	38	3
50	38	1
11	39	1
12	39	1
16	39	2
30	39	1
31	39	1
37	39	1
44	39	1
46	39	3
47	39	1
48	39	4
49	39	4
8	40	1
10	40	1
15	40	1
20	40	1
21	40	3
28	40	1
29	40	1
32	40	1
36	40	1
40	40	1
42	40	1
43	40	1
44	40	2
45	40	1
46	40	3
47	40	1
48	40	3
18	41	1
20	41	1
34	41	1
35	41	2
39	41	1
42	41	1
43	41	1
44	41	2
47	41	3
48	41	1
29	42	1
34	42	1
39	42	1
44	42	1
45	42	1
46	42	3
47	42	2
11	43	1
19	43	1
29	43	1
37	43	2
39	43	1
41	43	2
42	43	1
43	43	1
45	43	1
46	43	2
20	44	1
26	44	1
28	44	1
37	44	2
39	44	1
40	44	1
45	44	2
28	45	1
31	45	1
33	45	1
42	45	1
43	45	1
44	45	2
21	46	1
23	46	1
27	46	1
36	46	1
39	46	1
42	46	1
19	47	1
20	47	1
33	47	1
38	47	1
40	47	1
18	48	1
31	48	1
35	48	1
39	48	1
22	50	1
35	50	1
