[DISPLAY]
VER=244
TYPE=1
DATALEN=2
XPARAM=0
YPARAM=1
XRANGE=127
YRANGE=127
NAME=a_1 x a_2
XTITLE=a_1
YTITLE=a_2

[DATA]
35	5	1
22	6	1
29	6	1
32	6	1
33	6	1
35	6	1
23	7	1
31	7	1
32	7	1
34	7	1
20	8	1
25	8	1
30	8	1
32	8	2
34	8	1
39	8	1
18	9	1
30	9	1
39	9	1
41	9	1
16	10	1
22	10	1
26	10	1
31	10	2
36	10	1
37	10	1
40	10	3
41	10	1
15	11	1
18	11	1
25	11	1
41	11	1
12	12	1
14	12	1
16	12	1
18	12	1
27	12	1
30	12	1
45	12	1
13	13	1
20	13	1
21	13	1
22	13	2
26	13	1
28	13	1
44	13	1
15	14	1
19	14	1
30	14	1
41	14	1
45	14	1
10	15	2
15	15	1
19	15	1
21	15	1
29	15	1
31	15	1
34	15	1
47	15	1
18	16	1
24	16	1
26	16	1
33	16	1
34	16	1
36	16	1
42	16	1
49	16	1
13	17	1
17	17	1
20	17	1
26	17	1
37	17	1
38	17	1
48	17	1
24	18	1
25	18	1
29	18	1
30	18	2
40	18	1
16	19	1
26	19	1
29	19	1
49	19	1
8	20	2
27	20	1
32	20	1
17	21	2
25	21	1
34	21	1
35	21	1
40	21	1
50	21	1
8	22	1
22	22	1
50	22	1
21	23	1
22	23	1
26	23	1
31	23	1
36	23	1
11	24	1
24	24	1
34	24	1
41	24	1
50	24	1
13	25	1
33	25	1
40	25	1
46	25	1
48	25	1
50	25	1
33	26	1
34	26	1
36	26	1
49	26	1
50	26	1
14	27	2
19	27	1
21	27	1
30	27	1
37	27	2
45	27	1
7	28	1
26	28	1
42	28	1
44	28	2
6	29	1
14	29	1
35	29	2
40	29	1
42	29	1
6	30	1
23	30	1
30	30	1
31	30	1
36	30	2
38	30	1
44	30	1
49	30	1
7	31	1
12	31	1
40	31	1
41	31	1
44	31	1
31	32	1
34	32	1
15	33	1
34	33	2
37	33	1
39	33	1
48	33	1
51	33	1
20	34	1
39	34	1
42	34	1
45	34	2
46	34	1
14	35	1
32	35	1
36	35	1
47	35	1
48	35	1
14	36	1
20	36	1
21	36	1
24	36	1
28	36	1
29	36	1
32	36	1
36	36	1
41	36	2
42	36	1
7	37	1
13	37	1
22	37	1
28	37	1
33	37	1
34	37	1
38	37	2
43	37	1
46	37	1
48	37	2
49	37	1
12	38	2
20	38	2
42	38	1
14	39	1
20	39	1
27	39	1
28	39	1
33	39	1
41	39	1
42	39	1
46	39	1
22	40	1
25	40	1
26	40	1
36	40	1
37	40	1
40	40	1
43	40	1
45	40	1
48	40	2
22	41	1
30	41	1
37	41	1
41	41	1
43	41	1
45	41	1
47	41	3
10	42	1
17	42	1
30	42	1
33	42	1
43	42	2
45	42	1
27	43	1
34	43	1
45	43	1
20	44	1
33	44	1
37	44	1
44	44	1
45	44	1
13	45	1
37	45	1
43	45	1
34	46	1
35	46	2
37	46	1
19	47	1
23	47	1
33	47	1
36	47	1
39	47	1
41	47	1
42	47	1
29	48	1
32	48	1
36	49	1
39	49	1
22	50	1
27	50	1
29	51	2
34	51	1
28	52	1
