[DISPLAY]
VER=244
TYPE=1
DATALEN=2
XPARAM=0
YPARAM=1
XRANGE=127
YRANGE=127
NAME=a_1 x a_2
XTITLE=a_1
YTITLE=a_2

[DATA]
29	5	3
30	5	3
27	6	1
28	6	5
29	6	10
30	6	5
31	6	1
28	7	3
29	7	4
30	7	3
31	7	1
32	7	1
37	7	1
39	7	1
20	8	1
26	8	1
29	8	2
30	8	3
34	8	1
38	8	1
31	9	1
40	9	2
16	10	1
37	10	1
32	11	1
40	11	1
27	12	1
28	12	1
34	12	1
38	12	1
43	12	1
12	13	1
13	13	1
33	13	1
45	13	2
14	14	1
40	14	1
19	15	1
21	15	1
34	15	1
45	15	1
10	18	1
46	18	1
38	19	2
29	20	1
30	20	1
42	20	1
43	20	1
49	20	1
16	21	2
17	21	1
23	21	1
28	21	1
34	21	1
42	21	1
43	21	1
51	21	1
9	22	1
17	22	1
30	22	1
42	22	1
48	22	1
16	23	2
21	23	1
35	23	1
48	23	1
7	24	1
32	24	1
49	24	1
9	25	1
11	25	1
20	25	1
31	25	1
33	25	2
43	25	1
44	25	1
48	25	1
50	25	1
51	25	1
9	26	1
29	26	2
32	26	3
33	26	5
37	26	3
48	26	1
50	26	1
29	27	4
30	27	2
31	27	2
32	27	23
33	27	18
34	27	1
35	27	1
38	27	1
42	27	1
16	28	1
29	28	2
30	28	1
32	28	7
33	28	4
44	28	1
7	29	1
12	29	1
34	29	1
44	29	1
50	29	1
9	30	1
14	30	1
31	30	1
39	30	1
40	30	1
45	30	1
51	30	1
9	31	1
39	31	1
42	31	1
44	31	1
45	31	2
9	32	1
12	32	1
13	32	1
38	32	1
40	32	1
43	32	1
45	32	1
50	32	1
6	33	1
7	33	2
8	33	1
14	33	1
18	33	1
19	33	1
25	33	1
34	33	1
43	33	1
45	33	1
47	33	1
7	34	1
9	34	1
15	34	1
19	34	1
20	34	1
32	34	1
37	34	2
50	34	1
7	35	2
16	35	1
20	35	1
30	35	1
31	35	1
32	35	1
39	35	1
15	36	1
16	36	1
26	36	1
43	36	1
46	36	1
12	37	1
13	37	1
14	37	1
17	37	1
19	37	1
37	37	1
43	37	1
10	38	1
18	38	1
30	38	1
36	38	1
41	38	1
49	38	1
10	39	2
19	39	1
24	39	1
49	39	1
19	40	1
20	40	1
25	40	1
33	40	1
10	41	1
19	41	1
36	41	2
48	41	1
13	42	1
14	42	2
19	42	1
21	42	1
35	42	1
38	42	1
39	42	2
12	43	1
30	43	1
32	43	1
33	43	1
35	43	1
43	43	2
44	43	1
45	43	1
10	44	1
13	44	1
17	44	2
19	44	1
39	44	1
40	44	1
43	44	1
44	44	1
16	45	1
18	45	1
37	45	1
39	45	1
41	45	1
14	46	1
15	46	1
41	46	1
42	46	2
15	47	1
16	47	1
23	47	1
39	47	1
28	48	1
19	49	1
20	49	1
28	49	1
30	49	1
33	49	1
39	49	1
21	50	1
22	50	1
23	50	1
28	50	1
